Data zaladunku;Miejsce zaladunku;Data operacji;Dostawca;Typ operacji;Nr WZ;Czy magazynowane;Deklaracja/KZR;Volumen;Jednostka miary;Cena zakupu/produkcji;Wartosc;Cena sprzedazy;Produkt;Rodzaj zrebki;Rabanie (kto);Koszt rabania;Przewoznik;Nr rejestracyjny;Odleglosc km;Stawka zl/km;Koszt transportu;Odbiorca;Miejsce pochodzenia;Uwagi;Utworzyl;Data dodania wpisu;ID operacji;ID powiazania;Status
2026-08-27;Strzelce Opolskie;2026-08-27;Magazyn Zabrze;ZAKUP;PZ/113;TAK;Deklaracja;72.4;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Chrzan);SK 5L809;120.0;5.0;600.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:36:02;OP-MIGR-00530;;AKTYWNY
2026-08-27;;2026-08-27;NDL Strzelce Op, Leśnictwo Spórok;ZAKUP;PZ/122    3/202638592/1131;TAK;Deklaracja;14.5;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:22:49;OP-MIGR-00531;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;PRODUKCJA;PZ/122;TAK;Deklaracja;58.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:24:57;OP-MIGR-00532;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;ZUŻYCIE;PZ/122;TAK;Deklaracja;58.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-09-01 06:24:58;OP-MIGR-00533;;AKTYWNY
2026-08-27;Strzelce Opolskie;2026-08-27;Magazyn Zabrze;ZAKUP;PZ/122;TAK;Deklaracja;58.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;Lander Agro;PY 30536;120.0;5.0;600.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:26:29;OP-MIGR-00534;;AKTYWNY
2026-08-27;;2026-08-27;NDL Strzelce Op, Leśnictwo Spórok;ZAKUP;PZ/123  3/202638592/1133;TAK;Deklaracja;15.65;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:28:59;OP-MIGR-00535;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;PRODUKCJA;PZ/123;TAK;Deklaracja;62.6;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:29:43;OP-MIGR-00536;;AKTYWNY
2026-08-27;;2026-08-27;Magazyn Zabrze;ZUŻYCIE;PZ/123;TAK;Deklaracja;62.6;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-09-01 06:29:43;OP-MIGR-00537;;AKTYWNY
2026-08-27;Strzelce Opolskie;2026-08-27;Magazyn Zabrze;ZAKUP;PZ/123;TAK;Deklaracja;62.6;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;Lander Agro;PY 30536;120.0;5.0;600.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:30:54;OP-MIGR-00538;;AKTYWNY
2026-08-28;;2026-08-28;Walber;ZAKUP;PZ/114;TAK;KZR;92.0;MP;105.0;9660.0;0.0;Zrębka towar;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-28 09:58:11;OP-MIGR-00550;;AKTYWNY
2026-08-28;;2026-08-28;Walber;ZAKUP;PZ/115;TAK;KZR;92.0;MP;105.0;9660.0;0.0;Zrębka towar;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-28 09:59:18;OP-MIGR-00551;;AKTYWNY
2026-08-28;;2026-08-28;NDL Strzelce Op, Leśnictwo Spórok;ZAKUP;PZ/116  3/202638592/6107;TAK;Deklaracja;18.3;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:39:42;OP-MIGR-00552;;AKTYWNY
2026-08-28;;2026-08-28;Magazyn Zabrze;PRODUKCJA;PZ/116;TAK;Deklaracja;73.2;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:40:51;OP-MIGR-00542;;AKTYWNY
2026-08-28;;2026-08-28;Magazyn Zabrze;ZUŻYCIE;PZ/116;TAK;Deklaracja;73.2;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 09:40:51;OP-MIGR-00543;;AKTYWNY
2026-08-28;Strzelce Opolskie;2026-08-28;Magazyn Zabrze;ZAKUP;PZ/116;TAK;Deklaracja;73.2;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J885;120.0;5.0;600.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:41:54;OP-MIGR-00539;;AKTYWNY
2026-08-28;;2026-08-28;NDL Strzelce Op, Leśnictwo Spórok;ZAKUP;PZ/117  3/20268592/6108;TAK;Deklaracja;18.0;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:43:46;OP-MIGR-00553;;AKTYWNY
2026-08-28;;2026-08-28;Magazyn Zabrze;PRODUKCJA;PZ/117;TAK;Deklaracja;72.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:44:26;OP-MIGR-00546;;AKTYWNY
2026-08-28;;2026-08-28;Magazyn Zabrze;ZUŻYCIE;PZ/117;TAK;Deklaracja;72.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 09:44:26;OP-MIGR-00547;;AKTYWNY
2026-08-28;Strzelce Opolskie;2026-08-28;Magazyn Zabrze;ZAKUP;PZ/117;TAK;Deklaracja;72.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Chrzan);SK 5L809;120.0;5.0;600.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:45:18;OP-MIGR-00540;;AKTYWNY
2026-08-28;;2026-08-28;NDL Strzelce Op, Leśnictwo Spórok;ZAKUP;PZ/118  3/202638592/1135;TAK;Deklaracja;3.0;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:46:56;OP-MIGR-00554;;AKTYWNY
2026-08-28;;2026-08-28;Magazyn Zabrze;PRODUKCJA;PZ/118;TAK;Deklaracja;12.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:47:37;OP-MIGR-00548;;AKTYWNY
2026-08-28;;2026-08-28;Magazyn Zabrze;ZUŻYCIE;PZ/118;TAK;Deklaracja;12.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 09:47:37;OP-MIGR-00549;;AKTYWNY
2026-08-28;Strzelce Opolskie;2026-08-28;Magazyn Zabrze;ZAKUP;PZ/118;TAK;Deklaracja;12.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J885;120.0;5.0;600.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:48:31;OP-MIGR-00541;;AKTYWNY
2026-08-28;;2026-08-28;Lander Agro;ZAKUP;PZ/44/D;TAK;KZR;28.46;M3;230.0;6545.8;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 09:51:32;OP-MIGR-00544;;AKTYWNY
2026-08-28;;2026-08-28;Drew-Lech;ZAKUP;PZ/119;TAK;KZR;27.4;TON;0.0;0.0;0.0;Zrębka towar;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;92 MP;Roesner Mateusz;2026-08-31 12:19:17;OP-MIGR-00545;;AKTYWNY
2026-08-28;Magazyn Zabrze;2026-08-28;Magazyn Zabrze;SPRZEDAŻ;WZ/1/PKS;TAK;KZR;18.4;TON;0.0;0.0;0.0;PKS;;;0.0;;;0.0;0.0;0.0;Re Chorzów;;nr. zamówienia: Z2/26/001120;Roesner Mateusz;2026-09-02 10:53:25;OP-MIGR-00555;;AKTYWNY
2026-08-28;Magazyn Zabrze;2026-08-28;Magazyn Zabrze;SPRZEDAŻ;WZ/2/PKS;TAK;KZR;20.0;TON;0.0;0.0;0.0;PKS;;;0.0;;;0.0;0.0;0.0;Re Chorzów;;nr. zamówienia: Z2/26/001120;Roesner Mateusz;2026-09-02 10:56:21;OP-MIGR-00556;;AKTYWNY
2026-08-31;;2026-08-31;Lander Agro;ZAKUP;PZ/45/D;TAK;KZR;28.57;M3;230.0;6571.1;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 10:02:18;OP-MIGR-00557;;AKTYWNY
2026-08-31;;2026-08-31;Lander Agro;ZAKUP;PZ/46/D;TAK;KZR;30.46;M3;230.0;7005.8;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 10:04:15;OP-MIGR-00558;;AKTYWNY
2026-08-31;;2026-08-31;Lander Agro;ZAKUP;PZ/47/D;TAK;KZR;22.57;M3;230.0;5191.1;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 10:44:02;OP-MIGR-00559;;AKTYWNY
2026-08-31;;2026-08-31;NDL Rudziniec, Leśnictwo Nogowczyce;ZAKUP;PZ/120  7/202640547/6118;TAK;Deklaracja;20.0;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 12:41:44;OP-MIGR-00565;;AKTYWNY
2026-08-31;;2026-08-31;Magazyn Zabrze;PRODUKCJA;PZ/120;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 12:42:34;OP-MIGR-00563;;AKTYWNY
2026-08-31;;2026-08-31;Magazyn Zabrze;ZUŻYCIE;PZ/120;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 12:42:35;OP-MIGR-00564;;AKTYWNY
2026-08-31;Rudziniec;2026-08-31;Magazyn Zabrze;ZAKUP;PZ/120;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Kretek);SK 7J885;100.0;5.0;500.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 12:43:35;OP-MIGR-00560;;AKTYWNY
2026-08-31;;2026-08-31;Lander Agro;ZAKUP;PZ/48/D;TAK;KZR;22.38;M3;230.0;5147.4;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 12:54:27;OP-MIGR-00561;;AKTYWNY
2026-08-31;;2026-08-31;NDL Rudziniec, Leśnictwo Nogowczyce;ZAKUP;PZ/121  7/202640547/6119;TAK;Deklaracja;20.0;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 13:10:00;OP-MIGR-00568;;AKTYWNY
2026-08-31;;2026-08-31;Magazyn Zabrze;PRODUKCJA;PZ/121;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 13:10:41;OP-MIGR-00566;;AKTYWNY
2026-08-31;;2026-08-31;Magazyn Zabrze;ZUŻYCIE;PZ/121;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-08-31 13:10:41;OP-MIGR-00567;;AKTYWNY
2026-08-31;Rudziniec;2026-08-31;Magazyn Zabrze;ZAKUP;PZ/121;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J884;100.0;5.0;500.0;Magazyn Zabrze;;;Roesner Mateusz;2026-08-31 13:12:00;OP-MIGR-00562;;AKTYWNY
2026-08-31;;2026-08-31;NDL Rudziniec, Leśnictwo Nogowczyce;ZAKUP;PZ/124  7/202640547/6120;TAK;Deklaracja;20.0;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:40:59;OP-MIGR-00569;;AKTYWNY
2026-08-31;;2026-08-31;Magazyn Zabrze;PRODUKCJA;PZ/124;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:41:40;OP-MIGR-00570;;AKTYWNY
2026-08-31;;2026-08-31;Magazyn Zabrze;ZUŻYCIE;PZ/124;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-09-01 06:41:41;OP-MIGR-00571;;AKTYWNY
2026-08-31;Rudziniec;2026-08-31;Magazyn Zabrze;ZAKUP;PZ/124;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Kretek);SK 7J885;100.0;5.0;500.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:42:53;OP-MIGR-00572;;AKTYWNY
2026-08-31;;2026-08-31;NDL Rudziniec, Leśnictwo Nogowczyce;ZAKUP;PZ/125  7/202640547/6121;TAK;Deklaracja;20.0;M3;0.0;0.0;0.0;Drewno opałowe z lasu;;;0.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:45:16;OP-MIGR-00573;;AKTYWNY
2026-08-31;;2026-08-31;Magazyn Zabrze;PRODUKCJA;PZ/125;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:45:49;OP-MIGR-00574;;AKTYWNY
2026-08-31;;2026-08-31;Magazyn Zabrze;ZUŻYCIE;PZ/125;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;własne;10.0;;;0.0;0.0;0.0;Magazyn Zabrze;;Automatyczne zużycie surowca do produkcji;;2026-09-01 06:45:49;OP-MIGR-00575;;AKTYWNY
2026-08-31;Rudziniec;2026-08-31;Magazyn Zabrze;ZAKUP;PZ/125;TAK;Deklaracja;80.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Leśna;B;;0.0;własny (Wilczak);SK 7J884;120.0;4.17;500.0;Magazyn Zabrze;;;Roesner Mateusz;2026-09-01 06:46:41;OP-MIGR-00576;;AKTYWNY
2026-08-31;Magazyn Brąszewice;2026-08-31;Magazyn Brąszewice;MM;MM-78;TAK;;85.0;MP;0.0;0.0;0.0;Zrębka Produkcyjna Drzewna;;;0.0;własny (Łukasz Wojciechowski);SK 4K625;800.0;0.2;160.0;Magazyn Zabrze;Magazyn Brąszewice;;Roesner Mateusz;2026-09-01 09:20:48;OP-MIGR-00577;;AKTYWNY
